#Digilent WaveForms Oscilloscope Acquisition,,,
#Device Name: Discovery2,,,
#Serial Number: SN:210321AD643B,,,
#Date Time: 2025-02-08 17:53:22.654,,,
#Sample rate: 800Hz,,,
#Samples: 6323,,,
#Trigger: Source: Digital,,,
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average,,,
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average,,,
,,,
Time (s),Channel 1 (V),Channel 2 (V),applied_voltage
1.74875,2.874373511,0.279895734,1
1.75,2.874373511,0.279895734,1
1.75125,2.874373511,0.279895734,1
1.7525,2.874373511,0.279895734,1
1.75375,2.874373511,0.279895734,1
1.755,2.874373511,0.279895734,1
1.75625,2.874373511,0.279895734,1
1.7575,2.874373511,0.279895734,1
1.75875,2.874373511,0.279895734,1
1.76,2.874373511,0.279895734,1
1.76125,2.874373511,0.279895734,1
1.7625,2.874373511,0.279895734,1
1.76375,2.874373511,0.279895734,1
1.765,2.878091763,0.279895734,1
1.76625,2.874373511,0.279895734,1
1.7675,2.874373511,0.279895734,1
1.76875,2.878091763,0.279895734,1
1.77,2.878091763,0.279895734,1
1.77125,2.878091763,0.279895734,1
1.7725,2.878091763,0.279895734,1
1.77375,2.878091763,0.279895734,1
1.775,2.878091763,0.279895734,1
1.77625,2.878091763,0.279895734,1
1.7775,2.878091763,0.279895734,1
1.77875,2.878091763,0.279895734,1
1.78,2.878091763,0.279895734,1
1.78125,2.878091763,0.279895734,1
1.7825,2.878091763,0.279895734,1
1.78375,2.878091763,0.279895734,1
1.785,2.878091763,0.279895734,1
1.78625,2.878091763,0.279895734,1
1.7875,2.878091763,0.279895734,1
1.78875,2.878091763,0.279895734,1
1.79,2.878091763,0.279895734,1
1.79125,2.878091763,0.279895734,1
1.7925,2.881810015,0.279895734,1
1.79375,2.881810015,0.279895734,1
1.795,2.881810015,0.279895734,1
1.79625,2.881810015,0.279895734,1
1.7975,2.881810015,0.279895734,1
1.79875,2.881810015,0.279895734,1
1.8,2.881810015,0.279895734,1
1.80125,2.881810015,0.279895734,1
1.8025,2.881810015,0.279895734,1
1.80375,2.881810015,0.279895734,1
1.805,2.881810015,0.279895734,1
1.80625,2.885528268,0.279895734,1
1.8075,2.885528268,0.279895734,1
1.80875,2.885528268,0.279895734,1
1.81,2.885528268,0.279895734,1
1.81125,2.885528268,0.279895734,1
1.8125,2.885528268,0.279895734,1
1.81375,2.885528268,0.279895734,1
1.815,2.885528268,0.279895734,1
1.81625,2.885528268,0.279895734,1
1.8175,2.885528268,0.279895734,1
1.81875,2.885528268,0.279895734,1
1.82,2.885528268,0.279895734,1
1.82125,2.885528268,0.279895734,1
1.8225,2.885528268,0.279895734,1
1.82375,2.885528268,0.279895734,1
1.825,2.885528268,0.279895734,1
1.82625,2.885528268,0.283607549,1
1.8275,2.88924652,0.279895734,1
1.82875,2.885528268,0.283607549,1
1.83,2.885528268,0.279895734,1
1.83125,2.885528268,0.279895734,1
1.8325,2.885528268,0.279895734,1
1.83375,2.88924652,0.279895734,1
1.835,2.88924652,0.279895734,1
1.83625,2.88924652,0.279895734,1
1.8375,2.88924652,0.279895734,1
1.83875,2.88924652,0.279895734,1
1.84,2.88924652,0.279895734,1
1.84125,2.88924652,0.279895734,1
1.8425,2.88924652,0.279895734,1
1.84375,2.88924652,0.279895734,1
1.845,2.88924652,0.279895734,1
1.84625,2.88924652,0.279895734,1
1.8475,2.88924652,0.279895734,1
1.84875,2.88924652,0.279895734,1
1.85,2.88924652,0.279895734,1
1.85125,2.88924652,0.279895734,1
1.8525,2.88924652,0.279895734,1
1.85375,2.892964773,0.279895734,1
1.855,2.892964773,0.279895734,1
1.85625,2.892964773,0.279895734,1
1.8575,2.892964773,0.279895734,1
1.85875,2.892964773,0.279895734,1
1.86,2.892964773,0.279895734,1
1.86125,2.892964773,0.279895734,1
1.8625,2.892964773,0.283607549,1
1.86375,2.892964773,0.283607549,1
1.865,2.892964773,0.279895734,1
1.86625,2.892964773,0.279895734,1
1.8675,2.892964773,0.279895734,1
1.86875,2.892964773,0.279895734,1
1.87,2.892964773,0.283607549,1
1.87125,2.892964773,0.283607549,1
1.8725,2.892964773,0.279895734,1
1.87375,2.896683025,0.283607549,1
1.875,2.896683025,0.283607549,1
1.87625,2.896683025,0.279895734,1
1.8775,2.896683025,0.283607549,1
1.87875,2.896683025,0.279895734,1
1.88,2.896683025,0.279895734,1
1.88125,2.896683025,0.279895734,1
1.8825,2.896683025,0.279895734,1
1.88375,2.896683025,0.279895734,1
1.885,2.896683025,0.279895734,1
1.88625,2.896683025,0.279895734,1
1.8875,2.896683025,0.279895734,1
1.88875,2.896683025,0.279895734,1
1.89,2.896683025,0.279895734,1
1.89125,2.896683025,0.283607549,1
1.8925,2.896683025,0.283607549,1
1.89375,2.896683025,0.283607549,1
1.895,2.896683025,0.279895734,1
1.89625,2.896683025,0.279895734,1
1.8975,2.896683025,0.279895734,1
1.89875,2.896683025,0.279895734,1
1.9,2.900401277,0.279895734,1
1.90125,2.896683025,0.283607549,1
1.9025,2.896683025,0.283607549,1
1.90375,2.900401277,0.283607549,1
1.905,2.900401277,0.283607549,1
1.90625,2.900401277,0.283607549,1
1.9075,2.900401277,0.283607549,1
1.90875,2.900401277,0.283607549,1
1.91,2.900401277,0.283607549,1
1.91125,2.900401277,0.283607549,1
1.9125,2.900401277,0.283607549,1
1.91375,2.900401277,0.283607549,1
1.915,2.900401277,0.283607549,1
1.91625,2.900401277,0.283607549,1
1.9175,2.900401277,0.283607549,1
1.91875,2.900401277,0.283607549,1
1.92,2.900401277,0.283607549,1
1.92125,2.900401277,0.279895734,1
1.9225,2.900401277,0.283607549,1
1.92375,2.900401277,0.283607549,1
1.925,2.90411953,0.283607549,1
1.92625,2.90411953,0.283607549,1
1.9275,2.900401277,0.283607549,1
1.92875,2.90411953,0.283607549,1
1.93,2.90411953,0.283607549,1
1.93125,2.90411953,0.283607549,1
1.9325,2.90411953,0.283607549,1
1.93375,2.90411953,0.283607549,1
1.935,2.90411953,0.283607549,1
1.93625,2.90411953,0.283607549,1
1.9375,2.90411953,0.283607549,1
1.93875,2.90411953,0.283607549,1
1.94,2.90411953,0.283607549,1
1.94125,2.90411953,0.283607549,1
1.9425,2.90411953,0.283607549,1
1.94375,2.90411953,0.283607549,1
1.945,2.90411953,0.283607549,1
1.94625,2.90411953,0.283607549,1
1.9475,2.90411953,0.283607549,1
1.94875,2.90411953,0.283607549,1
1.95,2.90411953,0.283607549,1
1.95125,2.90411953,0.283607549,1
1.9525,2.90411953,0.283607549,1
1.95375,2.90411953,0.283607549,1
1.955,2.90411953,0.283607549,1
1.95625,2.90411953,0.283607549,1
1.9575,2.907837782,0.283607549,1
1.95875,2.90411953,0.283607549,1
1.96,2.90411953,0.283607549,1
1.96125,2.90411953,0.283607549,1
1.9625,2.90411953,0.283607549,1
1.96375,2.90411953,0.283607549,1
1.965,2.907837782,0.283607549,1
1.96625,2.907837782,0.283607549,1
1.9675,2.90411953,0.283607549,1
1.96875,2.907837782,0.283607549,1
1.97,2.907837782,0.283607549,1
1.97125,2.907837782,0.283607549,1
1.9725,2.907837782,0.283607549,1
1.97375,2.907837782,0.283607549,1
1.975,2.907837782,0.283607549,1
1.97625,2.907837782,0.283607549,1
1.9775,2.907837782,0.283607549,1
1.97875,2.907837782,0.283607549,1
1.98,2.907837782,0.283607549,1
1.98125,2.907837782,0.283607549,1
1.9825,2.907837782,0.283607549,1
1.98375,2.907837782,0.283607549,1
1.985,2.907837782,0.283607549,1
1.98625,2.907837782,0.283607549,1
1.9875,2.907837782,0.283607549,1
1.98875,2.907837782,0.283607549,1
1.99,2.907837782,0.283607549,1
1.99125,2.907837782,0.283607549,1
1.9925,2.907837782,0.283607549,1
1.99375,2.911556035,0.283607549,1
1.995,2.911556035,0.283607549,1
1.99625,2.911556035,0.283607549,1
1.9975,2.911556035,0.283607549,1
1.99875,2.911556035,0.283607549,1
2,2.911556035,0.283607549,1
2.00125,2.911556035,0.283607549,1
2.0025,2.911556035,0.283607549,1
2.00375,2.911556035,0.283607549,1
2.005,2.911556035,0.283607549,1
2.00625,2.911556035,0.283607549,1
2.0075,2.911556035,0.283607549,1
2.00875,2.911556035,0.283607549,1
2.01,2.911556035,0.283607549,1
2.01125,2.911556035,0.283607549,1
2.0125,2.911556035,0.283607549,1
2.01375,2.911556035,0.283607549,1
2.015,2.911556035,0.283607549,1
2.01625,2.911556035,0.283607549,1
2.0175,2.911556035,0.283607549,1
2.01875,2.911556035,0.283607549,1
2.02,2.911556035,0.283607549,1
2.02125,2.915274287,0.283607549,1
2.0225,2.915274287,0.283607549,1
2.02375,2.911556035,0.283607549,1
2.025,2.915274287,0.283607549,1
2.02625,2.915274287,0.283607549,1
2.0275,2.915274287,0.283607549,1
2.02875,2.915274287,0.283607549,1
2.03,2.915274287,0.283607549,1
2.03125,2.915274287,0.283607549,1
2.0325,2.915274287,0.283607549,1
2.03375,2.915274287,0.283607549,1
2.035,2.915274287,0.283607549,1
2.03625,2.915274287,0.283607549,1
2.0375,2.915274287,0.283607549,1
2.03875,2.915274287,0.283607549,1
2.04,2.915274287,0.283607549,1
2.04125,2.915274287,0.283607549,1
2.0425,2.915274287,0.283607549,1
2.04375,2.915274287,0.283607549,1
2.045,2.915274287,0.283607549,1
2.04625,2.915274287,0.283607549,1
2.0475,2.915274287,0.283607549,1
2.04875,2.915274287,0.283607549,1
2.05,2.915274287,0.283607549,1
2.05125,2.918992539,0.287319363,1
2.0525,2.918992539,0.287319363,1
2.05375,2.918992539,0.287319363,1
2.055,2.915274287,0.283607549,1
2.05625,2.918992539,0.283607549,1
2.0575,2.918992539,0.283607549,1
2.05875,2.918992539,0.283607549,1
2.06,2.918992539,0.287319363,1
2.06125,2.915274287,0.283607549,1
2.0625,2.918992539,0.283607549,1
2.06375,2.918992539,0.283607549,1
2.065,2.918992539,0.283607549,1
2.06625,2.918992539,0.283607549,1
2.0675,2.918992539,0.283607549,1
2.06875,2.918992539,0.283607549,1
2.07,2.918992539,0.283607549,1
2.07125,2.918992539,0.283607549,1
2.0725,2.918992539,0.283607549,1
2.07375,2.918992539,0.283607549,1
2.075,2.918992539,0.283607549,1
2.07625,2.918992539,0.283607549,1
2.0775,2.918992539,0.283607549,1
2.07875,2.918992539,0.283607549,1
2.08,2.918992539,0.283607549,1
2.08125,2.918992539,0.283607549,1
2.0825,2.922710792,0.283607549,1
2.08375,2.922710792,0.283607549,1
2.085,2.922710792,0.283607549,1
2.08625,2.922710792,0.283607549,1
2.0875,2.918992539,0.283607549,1
2.08875,2.918992539,0.283607549,1
2.09,2.918992539,0.283607549,1
2.09125,2.922710792,0.283607549,1
2.0925,2.922710792,0.283607549,1
2.09375,2.922710792,0.283607549,1
2.095,2.922710792,0.283607549,1
2.09625,2.922710792,0.283607549,1
2.0975,2.922710792,0.283607549,1
2.09875,2.922710792,0.283607549,1
2.1,2.922710792,0.283607549,1
2.10125,2.922710792,0.283607549,1
2.1025,2.922710792,0.283607549,1
2.10375,2.922710792,0.283607549,1
2.105,2.922710792,0.287319363,1
2.10625,2.922710792,0.287319363,1
2.1075,2.922710792,0.283607549,1
2.10875,2.922710792,0.287319363,1
2.11,2.922710792,0.287319363,1
2.11125,2.922710792,0.287319363,1
2.1125,2.922710792,0.287319363,1
2.11375,2.922710792,0.287319363,1
2.115,2.922710792,0.287319363,1
2.11625,2.922710792,0.283607549,1
2.1175,2.922710792,0.287319363,1
2.11875,2.922710792,0.283607549,1
2.12,2.922710792,0.283607549,1
2.12125,2.922710792,0.283607549,1
2.1225,2.922710792,0.283607549,1
2.12375,2.922710792,0.283607549,1
2.125,2.922710792,0.283607549,1
2.12625,2.922710792,0.283607549,1
2.1275,2.922710792,0.283607549,1
2.12875,2.922710792,0.283607549,1
2.13,2.922710792,0.287319363,1
2.13125,2.922710792,0.283607549,1
2.1325,2.922710792,0.283607549,1
2.13375,2.922710792,0.283607549,1
2.135,2.926429044,0.287319363,1
2.13625,2.926429044,0.283607549,1
2.1375,2.926429044,0.283607549,1
2.13875,2.926429044,0.283607549,1
2.14,2.926429044,0.287319363,1
2.14125,2.926429044,0.287319363,1
2.1425,2.926429044,0.287319363,1
2.14375,2.926429044,0.283607549,1
2.145,2.926429044,0.283607549,1
2.14625,2.926429044,0.283607549,1
2.1475,2.926429044,0.283607549,1
2.14875,2.926429044,0.283607549,1
2.15,2.926429044,0.283607549,1
2.15125,2.926429044,0.287319363,1
2.1525,2.926429044,0.283607549,1
2.15375,2.926429044,0.283607549,1
2.155,2.926429044,0.287319363,1
2.15625,2.926429044,0.283607549,1
2.1575,2.926429044,0.283607549,1
2.15875,2.926429044,0.287319363,1
2.16,2.926429044,0.287319363,1
2.16125,2.926429044,0.283607549,1
2.1625,2.926429044,0.283607549,1
2.16375,2.926429044,0.283607549,1
2.165,2.926429044,0.283607549,1
2.16625,2.926429044,0.287319363,1
2.1675,2.926429044,0.287319363,1
2.16875,2.926429044,0.287319363,1
2.17,2.926429044,0.287319363,1
2.17125,2.926429044,0.287319363,1
2.1725,2.926429044,0.287319363,1
2.17375,2.926429044,0.287319363,1
2.175,2.926429044,0.287319363,1
2.17625,2.926429044,0.287319363,1
2.1775,2.926429044,0.287319363,1
2.17875,2.926429044,0.287319363,1
2.18,2.926429044,0.287319363,1
2.18125,2.930147297,0.287319363,1
2.1825,2.926429044,0.287319363,1
2.18375,2.926429044,0.287319363,1
2.185,2.926429044,0.287319363,1
2.18625,2.926429044,0.287319363,1
2.1875,2.926429044,0.287319363,1
2.18875,2.926429044,0.287319363,1
2.19,2.926429044,0.287319363,1
2.19125,2.926429044,0.287319363,1
2.1925,2.926429044,0.287319363,1
2.19375,2.926429044,0.287319363,1
2.195,2.926429044,0.287319363,1
2.19625,2.926429044,0.287319363,1
2.1975,2.930147297,0.287319363,1
2.19875,2.930147297,0.287319363,1
2.2,2.930147297,0.287319363,1
2.20125,2.930147297,0.287319363,1
2.2025,2.930147297,0.287319363,1
2.20375,2.930147297,0.287319363,1
2.205,2.930147297,0.287319363,1
2.20625,2.930147297,0.287319363,1
2.2075,2.930147297,0.287319363,1
2.20875,2.930147297,0.287319363,1
2.21,2.926429044,0.287319363,1
2.21125,2.930147297,0.287319363,1
2.2125,2.926429044,0.287319363,1
2.21375,2.930147297,0.287319363,1
2.215,2.930147297,0.287319363,1
2.21625,2.926429044,0.287319363,1
2.2175,2.926429044,0.283607549,1
2.21875,2.930147297,0.287319363,1
2.22,2.930147297,0.287319363,1
2.22125,2.930147297,0.287319363,1
2.2225,2.930147297,0.287319363,1
2.22375,2.930147297,0.287319363,1
2.225,2.930147297,0.287319363,1
2.22625,2.930147297,0.287319363,1
2.2275,2.930147297,0.287319363,1
2.22875,2.930147297,0.287319363,1
2.23,2.930147297,0.287319363,1
2.23125,2.930147297,0.287319363,1
2.2325,2.930147297,0.287319363,1
2.23375,2.930147297,0.287319363,1
2.235,2.930147297,0.287319363,1
2.23625,2.930147297,0.287319363,1
2.2375,2.930147297,0.287319363,1
2.23875,2.930147297,0.287319363,1
2.24,2.930147297,0.287319363,1
2.24125,2.930147297,0.287319363,1
2.2425,2.930147297,0.287319363,1
2.24375,2.930147297,0.287319363,1
2.245,2.930147297,0.287319363,1
2.24625,2.930147297,0.287319363,1
2.2475,2.930147297,0.287319363,1
2.24875,2.930147297,0.287319363,1
2.25,2.930147297,0.287319363,1
2.25125,2.930147297,0.287319363,1
2.2525,2.926429044,0.287319363,1
2.25375,2.926429044,0.287319363,1
2.255,2.926429044,0.287319363,1
2.25625,2.926429044,0.287319363,1
2.2575,2.926429044,0.287319363,1
2.25875,2.930147297,0.287319363,1
2.26,2.926429044,0.287319363,1
2.26125,2.930147297,0.287319363,1
2.2625,2.930147297,0.287319363,1
2.26375,2.930147297,0.287319363,1
2.265,2.930147297,0.287319363,1
2.26625,2.930147297,0.287319363,1
2.2675,2.926429044,0.287319363,1
2.26875,2.930147297,0.287319363,1
2.27,2.926429044,0.287319363,1
2.27125,2.930147297,0.287319363,1
2.2725,2.930147297,0.287319363,1
2.27375,2.930147297,0.287319363,1
2.275,2.930147297,0.287319363,1
2.27625,2.930147297,0.287319363,1
2.2775,2.930147297,0.287319363,1
2.27875,2.930147297,0.287319363,1
2.28,2.930147297,0.287319363,1
2.28125,2.926429044,0.287319363,1
2.2825,2.926429044,0.287319363,1
2.28375,2.926429044,0.287319363,1
2.285,2.930147297,0.287319363,1
2.28625,2.926429044,0.287319363,1
2.2875,2.930147297,0.287319363,1
2.28875,2.930147297,0.287319363,1
2.29,2.930147297,0.287319363,1
2.29125,2.930147297,0.287319363,1
2.2925,2.926429044,0.287319363,1
2.29375,2.930147297,0.287319363,1
2.295,2.930147297,0.287319363,1
2.29625,2.930147297,0.287319363,1
2.2975,2.930147297,0.287319363,1
2.29875,2.930147297,0.287319363,1
2.3,2.930147297,0.287319363,1
2.30125,2.930147297,0.287319363,1
2.3025,2.930147297,0.287319363,1
2.30375,2.930147297,0.287319363,1
2.305,2.930147297,0.287319363,1
2.30625,2.930147297,0.287319363,1
2.3075,2.926429044,0.287319363,1
2.30875,2.930147297,0.287319363,1
2.31,2.930147297,0.287319363,1
2.31125,2.930147297,0.287319363,1
2.3125,2.930147297,0.287319363,1
2.31375,2.930147297,0.287319363,1
2.315,2.926429044,0.287319363,1
2.31625,2.930147297,0.287319363,1
2.3175,2.930147297,0.287319363,1
2.31875,2.930147297,0.287319363,1
2.32,2.930147297,0.287319363,1
2.32125,2.930147297,0.287319363,1
2.3225,2.930147297,0.287319363,1
2.32375,2.930147297,0.287319363,1
2.325,2.930147297,0.287319363,1
2.32625,2.930147297,0.287319363,1
2.3275,2.930147297,0.287319363,1
2.32875,2.930147297,0.287319363,1
2.33,2.930147297,0.287319363,1
2.33125,2.930147297,0.287319363,1
2.3325,2.930147297,0.287319363,1
2.33375,2.930147297,0.287319363,1
2.335,2.930147297,0.287319363,1
2.33625,2.930147297,0.287319363,1
2.3375,2.930147297,0.287319363,1
2.33875,2.930147297,0.287319363,1
2.34,2.930147297,0.287319363,1
2.34125,2.930147297,0.287319363,1
2.3425,2.930147297,0.287319363,1
2.34375,2.926429044,0.287319363,1
2.345,2.930147297,0.287319363,1
2.34625,2.930147297,0.287319363,1
2.3475,2.930147297,0.287319363,1
2.34875,2.930147297,0.287319363,1
2.35,2.930147297,0.287319363,1
2.35125,2.930147297,0.287319363,1
2.3525,2.930147297,0.287319363,1
2.35375,2.930147297,0.287319363,1
2.355,2.926429044,0.287319363,1
2.35625,2.930147297,0.287319363,1
2.3575,2.930147297,0.287319363,1
2.35875,2.930147297,0.287319363,1
2.36,2.930147297,0.287319363,1
2.36125,2.930147297,0.287319363,1
2.3625,2.930147297,0.287319363,1
2.36375,2.930147297,0.287319363,1
2.365,2.930147297,0.287319363,1
2.36625,2.930147297,0.287319363,1
2.3675,2.930147297,0.287319363,1
2.36875,2.930147297,0.287319363,1
2.37,2.930147297,0.287319363,1
2.37125,2.930147297,0.287319363,1
2.3725,2.930147297,0.287319363,1
2.37375,2.930147297,0.287319363,1
2.375,2.930147297,0.287319363,1
2.37625,2.930147297,0.287319363,1
2.3775,2.930147297,0.287319363,1
2.37875,2.930147297,0.287319363,1
2.38,2.930147297,0.287319363,1
2.38125,2.930147297,0.287319363,1
2.3825,2.930147297,0.287319363,1
2.38375,2.926429044,0.287319363,1
2.385,2.930147297,0.287319363,1
2.38625,2.930147297,0.287319363,1
2.3875,2.926429044,0.287319363,1
2.38875,2.926429044,0.287319363,1
2.39,2.926429044,0.287319363,1
2.39125,2.926429044,0.287319363,1
2.3925,2.926429044,0.287319363,1
2.39375,2.926429044,0.287319363,1
2.395,2.926429044,0.287319363,1
2.39625,2.926429044,0.287319363,1
2.3975,2.926429044,0.287319363,1
2.39875,2.926429044,0.287319363,1
2.4,2.926429044,0.287319363,1
2.40125,2.926429044,0.287319363,1
2.4025,2.926429044,0.287319363,1
2.40375,2.926429044,0.287319363,1
2.405,2.926429044,0.287319363,1
2.40625,2.926429044,0.287319363,1
2.4075,2.926429044,0.287319363,1
2.40875,2.926429044,0.287319363,1
2.41,2.926429044,0.287319363,1
2.41125,2.926429044,0.287319363,1
2.4125,2.926429044,0.287319363,1
2.41375,2.926429044,0.287319363,1
2.415,2.926429044,0.287319363,1
2.41625,2.926429044,0.287319363,1
2.4175,2.926429044,0.287319363,1
2.41875,2.926429044,0.287319363,1
2.42,2.930147297,0.287319363,1
2.42125,2.930147297,0.287319363,1
2.4225,2.930147297,0.287319363,1
2.42375,2.930147297,0.287319363,1
2.425,2.926429044,0.287319363,1
2.42625,2.930147297,0.287319363,1
2.4275,2.930147297,0.287319363,1
2.42875,2.930147297,0.287319363,1
2.43,2.930147297,0.287319363,1
2.43125,2.930147297,0.287319363,1
2.4325,2.930147297,0.287319363,1
2.43375,2.930147297,0.287319363,1
2.435,2.930147297,0.287319363,1
2.43625,2.930147297,0.287319363,1
2.4375,2.930147297,0.287319363,1
2.43875,2.930147297,0.287319363,1
2.44,2.930147297,0.287319363,1
2.44125,2.930147297,0.287319363,1
2.4425,2.930147297,0.287319363,1
2.44375,2.930147297,0.287319363,1
2.445,2.930147297,0.287319363,1
2.44625,2.930147297,0.291031178,1
2.4475,2.926429044,0.287319363,1
2.44875,2.930147297,0.287319363,1
2.45,2.930147297,0.287319363,1
2.45125,2.930147297,0.287319363,1
2.4525,2.930147297,0.287319363,1
2.45375,2.930147297,0.287319363,1
2.455,2.930147297,0.287319363,1
2.45625,2.926429044,0.287319363,1
2.4575,2.930147297,0.287319363,1
2.45875,2.930147297,0.287319363,1
2.46,2.926429044,0.287319363,1
2.46125,2.930147297,0.287319363,1
2.4625,2.930147297,0.287319363,1
2.46375,2.926429044,0.287319363,1
2.465,2.926429044,0.287319363,1
2.46625,2.926429044,0.287319363,1
2.4675,2.930147297,0.287319363,1
2.46875,2.930147297,0.287319363,1
2.47,2.930147297,0.287319363,1
2.47125,2.926429044,0.287319363,1
2.4725,2.930147297,0.287319363,1
2.47375,2.926429044,0.287319363,1
2.475,2.930147297,0.287319363,1
2.47625,2.930147297,0.287319363,1
2.4775,2.926429044,0.287319363,1
2.47875,2.926429044,0.287319363,1
2.48,2.926429044,0.287319363,1
2.48125,2.930147297,0.287319363,1
2.4825,2.926429044,0.287319363,1
2.48375,2.930147297,0.287319363,1
2.485,2.930147297,0.287319363,1
2.48625,2.930147297,0.287319363,1
2.4875,2.930147297,0.287319363,1
2.48875,2.930147297,0.287319363,1
2.49,2.930147297,0.287319363,1
2.49125,2.930147297,0.287319363,1
2.4925,2.926429044,0.287319363,1
2.49375,2.930147297,0.287319363,1
2.495,2.930147297,0.287319363,1
2.49625,2.930147297,0.287319363,1
2.4975,2.930147297,0.287319363,1
2.49875,2.930147297,0.287319363,1
2.5,2.930147297,0.287319363,1
2.50125,2.930147297,0.287319363,1
2.5025,2.930147297,0.287319363,1
2.50375,2.930147297,0.287319363,1
2.505,2.930147297,0.287319363,1
2.50625,2.930147297,0.287319363,1
2.5075,2.930147297,0.287319363,1
2.50875,2.930147297,0.287319363,1
2.51,2.926429044,0.287319363,1
2.51125,2.930147297,0.287319363,1
2.5125,2.930147297,0.287319363,1
2.51375,2.930147297,0.287319363,1
2.515,2.930147297,0.287319363,1
2.51625,2.930147297,0.287319363,1
2.5175,2.930147297,0.287319363,1
2.51875,2.930147297,0.287319363,1
2.52,2.930147297,0.287319363,1
2.52125,2.926429044,0.287319363,1
2.5225,2.926429044,0.287319363,1
2.52375,2.930147297,0.287319363,1
2.525,2.930147297,0.287319363,1
2.52625,2.930147297,0.287319363,1
2.5275,2.930147297,0.287319363,1
2.52875,2.930147297,0.287319363,1
2.53,2.930147297,0.287319363,1
2.53125,2.930147297,0.287319363,1
2.5325,2.930147297,0.287319363,1
2.53375,2.930147297,0.287319363,1
2.535,2.930147297,0.287319363,1
2.53625,2.930147297,0.287319363,1
2.5375,2.930147297,0.287319363,1
2.53875,2.930147297,0.287319363,1
2.54,2.930147297,0.287319363,1
2.54125,2.930147297,0.287319363,1
2.5425,2.930147297,0.287319363,1
2.54375,2.930147297,0.287319363,1
2.545,2.930147297,0.287319363,1
2.54625,2.930147297,0.287319363,1
2.5475,2.930147297,0.287319363,1
2.54875,2.930147297,0.287319363,1
2.55,2.930147297,0.287319363,1
2.55125,2.930147297,0.287319363,1
2.5525,2.930147297,0.287319363,1
2.55375,2.926429044,0.287319363,1
2.555,2.926429044,0.287319363,1
2.55625,2.930147297,0.287319363,1
2.5575,2.930147297,0.287319363,1
2.55875,2.926429044,0.287319363,1
2.56,2.926429044,0.287319363,1
2.56125,2.926429044,0.287319363,1
2.5625,2.926429044,0.287319363,1
2.56375,2.926429044,0.287319363,1
2.565,2.930147297,0.287319363,1
2.56625,2.926429044,0.287319363,1
2.5675,2.930147297,0.287319363,1
2.56875,2.930147297,0.287319363,1
2.57,2.926429044,0.287319363,1
2.57125,2.926429044,0.287319363,1
2.5725,2.930147297,0.287319363,1
2.57375,2.930147297,0.287319363,1
2.575,2.930147297,0.287319363,1
2.57625,2.930147297,0.287319363,1
2.5775,2.930147297,0.287319363,1
2.57875,2.930147297,0.287319363,1
2.58,2.930147297,0.287319363,1
2.58125,2.930147297,0.287319363,1
2.5825,2.930147297,0.287319363,1
2.58375,2.930147297,0.287319363,1
2.585,2.930147297,0.287319363,1
2.58625,2.930147297,0.287319363,1
2.5875,2.930147297,0.287319363,1
2.58875,2.930147297,0.287319363,1
2.59,2.930147297,0.287319363,1
2.59125,2.930147297,0.287319363,1
2.5925,2.930147297,0.287319363,1
2.59375,2.930147297,0.287319363,1
2.595,2.930147297,0.287319363,1
2.59625,2.930147297,0.287319363,1
2.5975,2.930147297,0.287319363,1
2.59875,2.930147297,0.287319363,1
2.6,2.930147297,0.287319363,1
2.60125,2.930147297,0.287319363,1
2.6025,2.930147297,0.287319363,1
2.60375,2.930147297,0.287319363,1
2.605,2.930147297,0.287319363,1
2.60625,2.930147297,0.287319363,1
2.6075,2.930147297,0.287319363,1
2.60875,2.930147297,0.287319363,1
2.61,2.930147297,0.287319363,1
2.61125,2.930147297,0.287319363,1
2.6125,2.930147297,0.287319363,1
2.61375,2.930147297,0.291031178,1
2.615,2.930147297,0.287319363,1
2.61625,2.930147297,0.291031178,1
2.6175,2.926429044,0.287319363,1
2.61875,2.930147297,0.287319363,1
2.62,2.930147297,0.287319363,1
2.62125,2.930147297,0.287319363,1
2.6225,2.930147297,0.287319363,1
2.62375,2.930147297,0.287319363,1
2.625,2.930147297,0.287319363,1
2.62625,2.930147297,0.287319363,1
2.6275,2.930147297,0.287319363,1
2.62875,2.930147297,0.287319363,1
2.63,2.930147297,0.287319363,1
2.63125,2.930147297,0.287319363,1
2.6325,2.930147297,0.287319363,1
2.63375,2.930147297,0.291031178,1
2.635,2.930147297,0.287319363,1
2.63625,2.930147297,0.287319363,1
2.6375,2.930147297,0.287319363,1
2.63875,2.930147297,0.287319363,1
2.64,2.930147297,0.287319363,1
2.64125,2.930147297,0.287319363,1
2.6425,2.930147297,0.287319363,1
2.64375,2.930147297,0.287319363,1
2.645,2.930147297,0.287319363,1
2.64625,2.930147297,0.287319363,1
2.6475,2.930147297,0.287319363,1
2.64875,2.930147297,0.287319363,1
2.65,2.930147297,0.287319363,1
2.65125,2.930147297,0.287319363,1
2.6525,2.930147297,0.287319363,1
2.65375,2.930147297,0.287319363,1
2.655,2.930147297,0.287319363,1
2.65625,2.930147297,0.287319363,1
2.6575,2.930147297,0.287319363,1
2.65875,2.930147297,0.287319363,1
2.66,2.930147297,0.287319363,1
2.66125,2.930147297,0.287319363,1
2.6625,2.930147297,0.287319363,1
2.66375,2.926429044,0.287319363,1
2.665,2.930147297,0.287319363,1
